n_of_cases,st_add,lat,long,cluster_n,rec_cases_in_cluster,total_cases,date,month_num
2,cantonment road (block 1g),1.2768133,103.8412907,3,3,3,170810,8
1,tanjong pagar plaza (block 4),1.276057,103.8423628,3,3,3,170810,8
2,woodlands street 31 (block 312),1.430703,103.7755899,4,3,3,170810,8
1,woodlands street 31 (block 316),1.4314935,103.776033,4,3,3,170810,8
2,bayshore road (the bayshore),1.31245,103.938021,5,2,2,170810,8
1,hougang avenue 4 (block 602),1.3711758,103.8869109,6,2,2,170810,8
1,hougang avenue 4 (block 605),1.3709238,103.8864427,6,2,2,170810,8
1,sembawang crescent (skypark residences),1.4438004,103.8198788,7,1,2,170810,8
1,sembawang drive (block 314),1.443817,103.8211843,7,1,2,170810,8
2,berwick drive,1.3637502,103.8608487,1,9,16,170814,8
1,bloxhome drive,1.3622839,103.8627547,1,9,16,170814,8
1,bodmin drive,1.3619272,103.8623522,1,9,16,170814,8
1,borthwick drive,1.3614257,103.8620315,1,9,16,170814,8
1,serangoon garden close,1.363684,103.860115,1,9,16,170814,8
4,serangoon garden drive,1.3644705,103.8604504,1,9,16,170814,8
3,serangoon garden place,1.3639624,103.8602086,1,9,16,170814,8
2,serangoon garden rise,1.3649753,103.8606604,1,9,16,170814,8
1,serangoon garden terrace,1.364118,103.866614,1,9,16,170814,8
1,hougang avenue 8 (block 501),1.3722463,103.8867728,2,1,6,170814,8
1,hougang avenue 8 (block 503),1.3736341,103.8875986,2,1,6,170814,8
1,hougang avenue 8 (block 506),1.3728322,103.8875854,2,1,6,170814,8
1,hougang avenue 8 (block 507),1.3725038,103.8873743,2,1,6,170814,8
1,hougang avenue 10 (block 512),1.3714017,103.8888054,2,1,6,170814,8
1,hougang avenue 10 (block 514),1.3721518,103.8892256,2,1,6,170814,8
5,bayshore road (the bayshore),1.31245,103.938021,3,3,5,170814,8
2,woodlands street 31 (block 312),1.430703,103.7755899,4,2,4,170814,8
2,woodlands street 31 (block 316),1.4314935,103.776033,4,2,4,170814,8
1,hougang avenue 4 (block 602),1.3711758,103.8869109,5,2,3,170814,8
2,hougang avenue 4 (block 605),1.3709238,103.8864427,5,2,3,170814,8
2,elias road (block 612),1.3746776,103.9420211,6,2,2,170814,8
1,sembawang crescent (skypark residences),1.4438004,103.8198788,7,1,2,170814,8
1,sembawang drive (block 314),1.443817,103.8211843,7,1,2,170814,8
4,berwick drive,1.3637502,103.8608487,1,4,20,170821,8
1,bloxhome drive,1.3622839,103.8627547,1,4,20,170821,8
1,bodmin drive,1.3619272,103.8623522,1,4,20,170821,8
1,borthwick drive,1.3614257,103.8620315,1,4,20,170821,8
2,serangoon garden close,1.363684,103.860115,1,4,20,170821,8
4,serangoon garden drive,1.3644705,103.8604504,1,4,20,170821,8
4,serangoon garden place,1.3639624,103.8602086,1,4,20,170821,8
2,serangoon garden rise,1.3649753,103.8606604,1,4,20,170821,8
1,serangoon garden terrace,1.364118,103.866614,1,4,20,170821,8
1,hougang avenue 8 (block 501),1.3722463,103.8867728,2,4,10,170821,8
1,hougang avenue 8 (block 503),1.3736341,103.8875986,2,4,10,170821,8
1,hougang avenue 8 (block 506),1.3728322,103.8875854,2,4,10,170821,8
1,hougang avenue 8 (block 507),1.3725038,103.8873743,2,4,10,170821,8
1,hougang avenue 10 (block 509),1.372374,103.8881694,2,4,10,170821,8
2,hougang avenue 10 (block 511),1.3719567,103.8887509,2,4,10,170821,8
2,hougang avenue 10 (block 512),1.3714017,103.8888054,2,4,10,170821,8
1,hougang avenue 10 (block 514),1.3721518,103.8892256,2,4,10,170821,8
5,bayshore road (the bayshore),1.31245,103.938021,3,1,5,170821,8
2,hougang avenue 4 (block 602),1.3711758,103.8869109,4,1,4,170821,8
2,hougang avenue 4 (block 605),1.3709238,103.8864427,4,1,4,170821,8
1,ang mo kio avenue 10 (block 553),1.3724909,103.857264,5,2,2,170821,8
1,ang mo kio avenue 10 (block 556),1.3720459,103.8577221,5,2,2,170821,8
1,bedok north street 3 (block 525),1.334743,103.928896,6,1,2,170821,8
1,bedok north street 3 (block 530),1.3338021,103.9269348,6,1,2,170821,8
2,elias road (block 612),1.3746776,103.9420211,7,1,2,170821,8
2,joo chiat lane (legenda at joo chiat),1.313028,103.901707,8,2,2,170821,8
6,berwick drive,1.3637502,103.8608487,1,4,24,170829,8
1,bloxhome drive,1.3622839,103.8627547,1,4,24,170829,8
1,bodmin drive,1.3619272,103.8623522,1,4,24,170829,8
1,borthwick drive,1.3614257,103.8620315,1,4,24,170829,8
2,serangoon garden close,1.363684,103.860115,1,4,24,170829,8
4,serangoon garden drive,1.3644705,103.8604504,1,4,24,170829,8
4,serangoon garden place,1.3639624,103.8602086,1,4,24,170829,8
4,serangoon garden rise,1.3649753,103.8606604,1,4,24,170829,8
1,serangoon garden terrace,1.364118,103.866614,1,4,24,170829,8
1,hougang avenue 8 (block 501),1.3722463,103.8867728,2,3,14,170829,8
1,hougang avenue 8 (block 503),1.3736341,103.8875986,2,3,14,170829,8
1,hougang avenue 8 (block 506),1.3728322,103.8875854,2,3,14,170829,8
1,hougang avenue 8 (block 507),1.3725038,103.8873743,2,3,14,170829,8
3,hougang avenue 10 (block 509),1.372374,103.8881694,2,3,14,170829,8
4,hougang avenue 10 (block 511),1.3719567,103.8887509,2,3,14,170829,8
2,hougang avenue 10 (block 512),1.3714017,103.8888054,2,3,14,170829,8
1,hougang avenue 10 (block 514),1.3721518,103.8892256,2,3,14,170829,8
2,bayshore road (the bayshore),1.31245,103.938021,3,2,2,170829,8
9,berwick drive,1.3637502,103.8608487,1,5,29,170904,9
1,bloxhome drive,1.3622839,103.8627547,1,5,29,170904,9
1,bodmin drive,1.3619272,103.8623522,1,5,29,170904,9
1,borthwick drive,1.3614257,103.8620315,1,5,29,170904,9
2,serangoon garden close,1.363684,103.860115,1,5,29,170904,9
4,serangoon garden drive,1.3644705,103.8604504,1,5,29,170904,9
4,serangoon garden place,1.3639624,103.8602086,1,5,29,170904,9
6,serangoon garden rise,1.3649753,103.8606604,1,5,29,170904,9
1,serangoon garden terrace,1.364118,103.866614,1,5,29,170904,9
1,hougang avenue 8 (block 501),1.3722463,103.8867728,2,1,14,170904,9
1,hougang avenue 8 (block 503),1.3736341,103.8875986,2,1,14,170904,9
1,hougang avenue 8 (block 506),1.3728322,103.8875854,2,1,14,170904,9
1,hougang avenue 8 (block 507),1.3725038,103.8873743,2,1,14,170904,9
3,hougang avenue 10 (block 509),1.372374,103.8881694,2,1,14,170904,9
4,hougang avenue 10 (block 511),1.3719567,103.8887509,2,1,14,170904,9
2,hougang avenue 10 (block 512),1.3714017,103.8888054,2,1,14,170904,9
1,hougang avenue 10 (block 514),1.3721518,103.8892256,2,1,14,170904,9
4,bayshore road (the bayshore),1.31245,103.938021,3,2,4,170904,9
2,hillview avenue (glendale park),1.3631407,103.7653436,4,1,3,170904,9
1,hillview avenue (hillview heights),1.360759,103.765297,4,1,3,170904,9
1,koon seng road (alpha apartments),1.3121163,103.9055166,5,1,2,170904,9
1,rambai road,1.3110528,103.9053877,5,1,2,170904,9
1,pheng geck avenue (sant ritz),1.329597,103.869175,6,2,2,170904,9
1,pheng geck avenue (sennett residence),1.3315862,103.8698128,6,2,2,170904,9
1,woodlands street 31 (block 316),1.4314935,103.776033,7,1,2,170904,9
1,woodlands street 31 (block 319),1.4315825,103.7773225,7,1,2,170904,9
9,berwick drive,1.3637502,103.8608487,1,3,30,170911,9
1,bloxhome drive,1.3622839,103.8627547,1,3,30,170911,9
1,bodmin drive,1.3619272,103.8623522,1,3,30,170911,9
1,borthwick drive,1.3614257,103.8620315,1,3,30,170911,9
2,serangoon garden close,1.363684,103.860115,1,3,30,170911,9
5,serangoon garden drive,1.3644705,103.8604504,1,3,30,170911,9
4,serangoon garden place,1.3639624,103.8602086,1,3,30,170911,9
6,serangoon garden rise,1.3649753,103.8606604,1,3,30,170911,9
1,serangoon garden terrace,1.364118,103.866614,1,3,30,170911,9
2,hillview avenue (glendale park),1.3631407,103.7653436,2,1,3,170911,9
1,hillview avenue (hillview heights),1.360759,103.765297,2,1,3,170911,9
1,chai chee road (block 24),1.32485,103.922454,3,1,2,170911,9
1,chai chee road,1.3249197,103.9231347,3,1,2,170911,9
1,pheng geck avenue (sant ritz),1.329597,103.869175,4,2,2,170911,9
1,pheng geck avenue (sennett residence),1.3315862,103.8698128,4,2,2,170911,9
1,serangoon central (block 205),1.3529532,103.8734375,5,2,2,170911,9
1,serangoon central (block 210),1.3547255,103.8736378,5,2,2,170911,9
1,tanah merah kechil avenue,1.3296061,103.9460779,6,2,2,170911,9
1,upper changi road,1.3343875,103.950726,6,2,2,170911,9
1,woodlands avenue 6 (block 626),1.4336921,103.8004802,7,2,2,170911,9
1,woodlands close,1.4349994,103.8039137,7,2,2,170911,9
1,hougang avenue 1 (block 165),1.350451,103.8878665,1,1,2,170918,9
1,hougang avenue 1 (block 174a),1.3497348,103.8889379,1,1,2,170918,9
1,hougang avenue 5 (block 310),1.366347,103.895856,2,1,2,170918,9
1,hougang avenue 5 (block 321),1.367067,103.898193,2,1,2,170918,9
1,kang ching road (block 345),1.339796,103.721313,3,2,2,170918,9
1,kang ching road (block 346),1.340296,103.720809,3,2,2,170918,9
1,lorong chuan (chuan park),1.352407,103.864376,4,1,2,170918,9
1,serangoon avenue 3 (the scala),1.350811,103.865325,4,1,2,170918,9
1,rivervale drive (block 143),1.390083,103.905738,5,2,2,170918,9
1,rivervale drive (block 145),1.389743,103.906203,5,2,2,170918,9
1,hougang avenue 1,1.3539261,103.8883589,1,1,3,170925,9
1,hougang avenue 1 (block 165),1.350451,103.8878665,1,1,3,170925,9
1,hougang avenue 1 (block 174a),1.3497348,103.8889379,1,1,3,170925,9
1,hougang avenue 8 (block 506),1.3728322,103.8875854,2,3,3,170925,9
2,hougang avenue 8 (block 507),1.3725038,103.8873743,2,3,3,170925,9
1,pasir ris street 11 (block 110),1.368735,103.956282,3,2,3,170925,9
1,pasir ris street 12 (block 104),1.367906,103.958675,3,2,3,170925,9
1,pasir ris street 12 (block 106),1.368251,103.957444,3,2,3,170925,9
1,hougang avenue 5 (block 310),1.366347,103.895856,4,1,2,170925,9
1,hougang avenue 5 (block 321),1.367067,103.898193,4,1,2,170925,9
1,kang ching road (block 345),1.339796,103.721313,5,1,2,170925,9
1,kang ching road (block 346),1.340296,103.720809,5,1,2,170925,9
1,rivervale drive (block 143),1.390083,103.905738,6,1,2,170925,9
1,rivervale drive (block 145),1.389743,103.906203,6,1,2,170925,9
2,bedok reservoir road (block 716),1.337892,103.924918,1,2,3,171002,10
1,bedok reservoir road (block 719),1.336439,103.924689,1,2,3,171002,10
1,hougang avenue 1,1.3539261,103.8883589,2,1,3,171002,10
1,hougang avenue 1 (block 165),1.350451,103.8878665,2,1,3,171002,10
1,hougang avenue 1 (block 174a),1.3497348,103.8889379,2,1,3,171002,10
7,bedok reservoir road (block 716),1.337892,103.924918,1,7,10,171009,10
2,bedok reservoir road (block 717),1.337812,103.9254314,1,7,10,171009,10
1,bedok reservoir road (block 719),1.336439,103.924689,1,7,10,171009,10
1,blandford drive,1.3601805,103.8610041,2,3,4,171009,10
1,boundary close,1.356775,103.858558,2,3,4,171009,10
2,burghley drive,1.358366,103.862544,2,3,4,171009,10
1,kang ching road (block 345),1.339796,103.721313,3,1,3,171009,10
1,kang ching road (block 346),1.340296,103.720809,3,1,3,171009,10
1,kang ching road (block 352),1.3394,103.7201965,3,1,3,171009,10
3,pasir ris street 12 (block 103),1.3677335,103.9582933,4,1,3,171009,10
1,choa chu kang cresent (block 657),1.4004699,103.7497798,5,1,2,171009,10
1,choa chu kang cresent (block 659),1.4013549,103.749248,5,1,2,171009,10
1,choa chu kang street 51 (block 508),1.3885095,103.7416106,6,2,2,171009,10
1,choa chu kang street 51 (block 511),1.389397,103.740791,6,2,2,171009,10
1,french road (block 8),1.3072601,103.8607343,7,1,2,171009,10
1,french road (block 811),1.3077319,103.8611109,7,1,2,171009,10
9,bedok reservoir road (block 716),1.337892,103.924918,1,8,20,171016,10
6,bedok reservoir road (block 717),1.337812,103.9254314,1,8,20,171016,10
3,bedok reservoir road (block 718),1.3367323,103.9258839,1,8,20,171016,10
2,bedok reservoir road (block 719),1.336439,103.924689,1,8,20,171016,10
2,blandford drive,1.3601805,103.8610041,2,2,5,171016,10
1,boundary close,1.356775,103.858558,2,2,5,171016,10
2,burghley drive,1.358366,103.862544,2,2,5,171016,10
1,simei street 1 (block 130),1.3462858,103.954871,3,4,5,171016,10
3,simei street 1 (block 149),1.345956,103.955974,3,4,5,171016,10
1,simei street 2 (block 141),1.3457909,103.9550297,3,4,5,171016,10
1,ah hood road (the belleforte),1.3274081,103.8449909,4,2,2,171016,10
1,jalan dusun (gaia),1.3278746,103.8437273,4,2,2,171016,10
1,beach road (block 2),1.3039217,103.8650578,5,2,2,171016,10
1,beach road (block 5),1.30436,103.864627,5,2,2,171016,10
12,bedok reservoir road (block 716),1.337892,103.924918,1,12,30,171023,10
11,bedok reservoir road (block 717),1.337812,103.9254314,1,12,30,171023,10
3,bedok reservoir road (block 718),1.3367323,103.9258839,1,12,30,171023,10
4,bedok reservoir road (block 719),1.336439,103.924689,1,12,30,171023,10
1,beach road (block 2),1.3039217,103.8650578,2,2,3,171023,10
2,beach road (block 5),1.30436,103.864627,2,2,3,171023,10
2,bedok ria crescent (stratford court),1.32824,103.9516529,3,1,2,171023,10
2,bedok south avenue 1 (block 4),1.322552,103.933145,4,2,2,171023,10
2,old choa chu kang road,1.3717863,103.7053211,5,1,2,171023,10
2,yishun street 72 (block 745),1.429351,103.83332,6,2,2,171023,10
13,bedok reservoir road (block 716),1.337892,103.924918,1,8,34,171030,10
13,bedok reservoir road (block 717),1.337812,103.9254314,1,8,34,171030,10
4,bedok reservoir road (block 718),1.3367323,103.9258839,1,8,34,171030,10
4,bedok reservoir road (block 719),1.336439,103.924689,1,8,34,171030,10
1,beach road (block 2),1.3039217,103.8650578,2,1,3,171030,10
2,beach road (block 5),1.30436,103.864627,2,1,3,171030,10
1,french road (block 811),1.3077319,103.8611109,3,2,3,171030,10
1,jellicoe road (block 816),1.3070637,103.8611084,3,2,3,171030,10
1,king george's avenue (block 805),1.308186,103.860836,3,2,3,171030,10
2,bedok reservoir road (archipelago),1.3382714,103.9201351,4,2,2,171030,10
1,bedok reservoir road (block 123),1.3323731,103.9102772,5,1,2,171030,10
1,bedok reservoir road (block 609a),1.3317012,103.912145,5,1,2,171030,10
1,bedok reservoir road (waterfront gold),1.3383719,103.9286578,6,1,2,171030,10
1,bedok reservoir road (waterfront isle),1.3387495,103.9278666,6,1,2,171030,10
2,bedok ria crescent (stratford court),1.32824,103.9516529,7,1,2,171030,10
1,jurong east street 21 (block 225a),1.3420638,103.736468,8,2,2,171030,10
1,jurong east street 21 (block 232),1.3399079,103.740837,8,2,2,171030,10
1,pasir ris drive 4 (block 456),1.372061,103.9588244,9,2,2,171030,10
1,pasir ris drive 6 (block 450),1.3711584,103.958044,9,2,2,171030,10
1,sims drive,1.3180187,103.8783652,10,2,2,171030,10
1,sims place (block 53),1.317801,103.880004,10,2,2,171030,10
2,yishun street 72 (block 745),1.429351,103.83332,11,2,2,171030,10
15,bedok reservoir road (block 716),1.337892,103.924918,1,5,41,171106,11
17,bedok reservoir road (block 717),1.337812,103.9254314,1,5,41,171106,11
4,bedok reservoir road (block 718),1.3367323,103.9258839,1,5,41,171106,11
5,bedok reservoir road (block 719),1.336439,103.924689,1,5,41,171106,11
1,bedok reservoir road (block 723),1.3368473,103.9293084,2,1,5,171106,11
1,bedok reservoir road (block 724),1.3371599,103.928355,2,1,5,171106,11
1,bedok reservoir road (waterfront gold),1.3383719,103.9286578,2,1,5,171106,11
1,bedok reservoir road (waterfront isle),1.3387495,103.9278666,2,1,5,171106,11
1,bedok reservoir road (waterfront waves),1.3376819,103.9298661,2,1,5,171106,11
1,bukit batok east avenue 4 (block 256),1.3507944,103.7583794,3,1,3,171106,11
1,bukit batok east avenue 4 (block 267),1.3485864,103.7601899,3,1,3,171106,11
1,bukit batok east avenue 4 (block 268),1.3492587,103.7590823,3,1,3,171106,11
1,french road (block 811),1.3077319,103.8611109,4,1,3,171106,11
1,jellicoe road (block 816),1.3070637,103.8611084,4,1,3,171106,11
1,king george's avenue (block 805),1.308186,103.860836,4,1,3,171106,11
1,tampines street 82 (block 840),1.351084,103.935607,5,2,3,171106,11
1,tampines street 83 (block 831),1.350301,103.934489,5,2,3,171106,11
1,tampines street 83 (block 885a),1.3506351,103.9329211,5,2,3,171106,11
2,bedok reservoir road (archipelago),1.3382714,103.9201351,6,1,2,171106,11
2,lentor loop (bullion park),1.3913358,103.83648,7,1,2,171106,11
1,sims drive,1.3180187,103.8783652,8,1,2,171106,11
1,sims place (block 53),1.317801,103.880004,8,1,2,171106,11
15,bedok reservoir road (block 716),1.337892,103.924918,1,3,45,171114,11
21,bedok reservoir road (block 717),1.337812,103.9254314,1,3,45,171114,11
4,bedok reservoir road (block 718),1.3367323,103.9258839,1,3,45,171114,11
5,bedok reservoir road (block 719),1.336439,103.924689,1,3,45,171114,11
2,pasir ris street 51 (block 564),1.368408,103.950027,2,2,4,171114,11
2,pasir ris street 51 (block 565),1.368949,103.950237,2,2,4,171114,11
1,bedok reservoir crescent (block 747c),1.3368134,103.9215931,3,2,2,171114,11
1,bedok reservoir road (block 713),1.336675,103.922496,3,2,2,171114,11
2,tampines street 11 (tampines court),1.3462328,103.9495145,4,1,2,171114,11
2,ubi avenue 1,1.3264927,103.8990721,5,1,2,171114,11
1,woodlands drive 14 (block 514),1.4347896,103.7895217,6,1,2,171114,11
1,woodlands drive 14 (block 516),1.4347046,103.7909724,6,1,2,171114,11
2,bedok reservoir road (block 715),1.337443,103.923062,1,4,49,171120,11
16,bedok reservoir road (block 716),1.337892,103.924918,1,4,49,171120,11
21,bedok reservoir road (block 717),1.337812,103.9254314,1,4,49,171120,11
4,bedok reservoir road (block 718),1.3367323,103.9258839,1,4,49,171120,11
5,bedok reservoir road (block 719),1.336439,103.924689,1,4,49,171120,11
1,bedok reservoir road (block 721),1.3363962,103.9262579,1,4,49,171120,11
1,bedok reservoir crescent (block 747c),1.3368134,103.9215931,2,1,2,171120,11
1,bedok reservoir road (block 713),1.336675,103.922496,2,1,2,171120,11
2,chai chee street (block 50),1.329404,103.922215,3,2,2,171120,11
2,ubi avenue 1,1.3264927,103.8990721,4,1,2,171120,11
1,woodlands drive 14 (block 514),1.4347896,103.7895217,5,1,2,171120,11
1,woodlands drive 14 (block 516),1.4347046,103.7909724,5,1,2,171120,11
3,bedok reservoir road (block 715),1.337443,103.923062,1,2,52,171127,11
17,bedok reservoir road (block 716),1.337892,103.924918,1,2,52,171127,11
22,bedok reservoir road (block 717),1.337812,103.9254314,1,2,52,171127,11
4,bedok reservoir road (block 718),1.3367323,103.9258839,1,2,52,171127,11
5,bedok reservoir road (block 719),1.336439,103.924689,1,2,52,171127,11
1,bedok reservoir road (block 721),1.3363962,103.9262579,1,2,52,171127,11
2,beach road (block 4),1.304766,103.865086,2,1,2,171127,11
1,bedok reservoir road (block 724),1.3371599,103.928355,3,2,2,171127,11
1,bedok reservoir road (waterfront waves),1.3376819,103.9298661,3,2,2,171127,11
1,circuit road (block 68),1.325435,103.888052,4,2,2,171127,11
1,pipit road (block 54),1.3239209,103.8874699,4,2,2,171127,11
1,holland avenue (block 2),1.3092587,103.7958137,5,2,2,171127,11
1,jalan merah saga,1.3120656,103.7984352,5,2,2,171127,11
1,tampines street 43 (block 435),1.3597857,103.9510842,6,1,2,171127,11
1,tampines street 43 (block 438),1.3604189,103.9515101,6,1,2,171127,11
1,woodlands drive 14 (block 514),1.4347896,103.7895217,7,1,2,171127,11
1,woodlands drive 14 (block 516),1.4347046,103.7909724,7,1,2,171127,11
4,bedok reservoir road (block 715),1.337443,103.923062,1,1,53,171204,12
17,bedok reservoir road (block 716),1.337892,103.924918,1,1,53,171204,12
22,bedok reservoir road (block 717),1.337812,103.9254314,1,1,53,171204,12
4,bedok reservoir road (block 718),1.3367323,103.9258839,1,1,53,171204,12
5,bedok reservoir road (block 719),1.336439,103.924689,1,1,53,171204,12
1,bedok reservoir road (block 721),1.3363962,103.9262579,1,1,53,171204,12
4,chai chee street (block 50),1.329404,103.922215,2,1,4,171204,12
1,circuit road (block 68),1.325435,103.888052,3,1,2,171204,12
1,pipit road (block 54),1.3239209,103.8874699,3,1,2,171204,12
1,crawford lane (block 462),1.304635,103.861205,4,1,2,171204,12
1,north bridge road (block 12),1.304397,103.862711,4,1,2,171204,12
2,bedok reservoir road (block 713),1.336675,103.922496,1,1,58,171218,12
4,bedok reservoir road (block 715),1.337443,103.923062,1,1,58,171218,12
17,bedok reservoir road (block 716),1.337892,103.924918,1,1,58,171218,12
23,bedok reservoir road (block 717),1.337812,103.9254314,1,1,58,171218,12
6,bedok reservoir road (block 718),1.3367323,103.9258839,1,1,58,171218,12
5,bedok reservoir road (block 719),1.336439,103.924689,1,1,58,171218,12
1,bedok reservoir road (block 721),1.3363962,103.9262579,1,1,58,171218,12
1,bedok reservoir road (block 724),1.3371599,103.928355,2,2,4,171218,12
1,bedok reservoir road (waterfront gold),1.3383719,103.9286578,2,2,4,171218,12
2,bedok reservoir road (waterfront waves),1.3376819,103.9298661,2,2,4,171218,12
3,lorong 2 toa payoh (block 154),1.333424,103.846058,3,3,3,171218,12
2,tampines street 21 (block 267),1.350784,103.9491598,4,1,2,171218,12
1,bedok reservoir road (block 724),1.3371599,103.928355,1,1,4,171226,12
1,bedok reservoir road (waterfront gold),1.3383719,103.9286578,1,1,4,171226,12
2,bedok reservoir road (waterfront waves),1.3376819,103.9298661,1,1,4,171226,12
